income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status
243.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,5.0,0.0,32155.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,187.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
9114.0,0.0,11374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,2.0,0.0,32047.0,53.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,220.0,0.0,0.0,0.0,5.0,1,0.0,0.0,0.0,1.0
2376.0,575.0,2385.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,8.0,True,4.0,0.0,33399.0,70.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,379.0,0.0,0.0,0.0,40.0,0,0.0,0.0,1.0,0.0
450.0,5.0,2540.0,0.0,0.0,11000.0,0.0,0.0,1.0,0.0,0.0,10.0,True,21.0,0.0,39273.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,421.0,0.0,0.0,0.0,18.0,0,669.9933216102894,1.0,0.0,0.0
227.0,0.0,1704.0,1289.0,2.0,10000.0,0.0,0.0,1.0,1.0,0.0,8.0,True,4.0,1.0,39993.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,410.0,0.0,0.0,0.0,133.0,1,0.0,0.0,0.0,0.0
923.0,228.0,2400.0,0.0,0.0,4500.0,0.0,0.0,1.0,1.0,0.0,11.0,True,15.0,0.0,31573.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,222.0,0.0,0.0,0.0,17.0,0,514.9065289814869,1.0,0.0,0.0
264.0,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,32155.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,251.0,0.0,0.0,0.0,2.0,1,0.0,0.0,1.0,0.0
21499.0,829.0,22252.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,8.0,True,6.0,1.0,30367.0,46.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,15.0,0,0.0,0.0,0.0,1.0
732.0,171.0,2065.0,0.0,0.0,5000.0,0.0,0.0,1.0,1.0,1.0,9.0,True,15.0,0.0,29349.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,33.0,0.0,0.0,0.0,40.0,1,0.0,0.0,0.0,0.0
5570.0,1952.0,3005.0,0.0,0.0,4000.0,0.0,0.0,1.0,1.0,0.0,8.0,True,10.0,0.0,31055.0,53.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,350.0,0.0,0.0,0.0,61.0,1,3106.573447048572,1.0,0.0,1.0
241.0,0.0,2813.0,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,11.0,True,6.0,1.0,27885.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,186.0,0.0,1.0,0.0,3.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,9.0,0.0,28784.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,273.0,1.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
240.0,0.0,1647.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,10.0,True,0.0,0.0,28121.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,146.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
252.0,0.0,2383.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.0,0.0,29721.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,59.0,0.0,0.0,0.0,50.0,1,0.0,0.0,0.0,0.0
227.0,811.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,2.0,0.0,32351.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,482.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
236.0,1.0,1638.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,3.0,True,9.0,0.0,30422.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,392.0,0.0,0.0,0.0,115.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.0,0.0,36013.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,190.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
350.0,35.0,1683.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,7.0,False,6.0,0.0,28813.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,379.0,0.0,0.0,0.0,102.0,1,0.0,0.0,1.0,0.0
2351.0,30.0,7967.0,540.0,2.0,10500.0,0.0,1.0,0.0,0.0,0.0,11.0,True,14.0,1.0,32814.0,39.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,529.0,0.0,0.0,0.0,109.0,0,0.0,0.0,0.0,1.0
13708.0,1089.0,11326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,1.0,0.0,28746.0,76.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,671.0,0.0,0.0,0.0,33.0,1,0.0,0.0,0.0,1.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,6.0,1.0,31790.0,48.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,273.0,0.0,2.0,182.0,3.0,0,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,6.0,0.0,25603.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,273.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
303.0,3.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,0.0,36536.0,56.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,398.0,0.0,0.0,0.0,12.0,0,0.0,0.0,1.0,0.0
636.0,0.0,2161.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,9.0,True,9.0,0.0,33862.0,67.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,324.0,0.0,0.0,0.0,51.0,1,0.0,0.0,1.0,1.0
2552.0,1746.0,3492.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,True,2.0,0.0,39648.0,72.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,346.0,0.0,0.0,0.0,32.0,1,0.0,0.0,1.0,0.0
687.0,193.0,1697.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,10.0,True,0.0,0.0,29629.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,269.0,0.0,0.0,0.0,29.0,1,0.0,0.0,1.0,0.0
1002.0,0.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,28615.0,74.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,443.0,0.0,0.0,0.0,2.0,1,0.0,0.0,1.0,1.0
8292.0,1262.0,8548.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,4.0,True,7.0,0.0,26044.0,73.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,55.0,1,0.0,0.0,1.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,5.0,0.0,37185.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
4852.0,1597.0,2645.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,5.0,True,13.0,0.0,31578.0,24.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,63.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0
3568.0,254.0,2152.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,5.0,0.0,35515.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,415.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
231.0,1.0,1688.0,0.0,3.0,1500.0,0.0,0.0,1.0,0.0,0.0,8.0,True,5.0,1.0,30487.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,275.0,0.0,1.0,0.0,58.0,1,0.0,0.0,0.0,0.0
4331.0,0.0,2364.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,3.0,False,3.0,0.0,46924.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0
10455.0,70.0,14734.0,225.0,1.0,9500.0,1.0,1.0,1.0,1.0,0.0,10.0,True,6.0,1.0,36016.0,54.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,623.0,0.0,0.0,0.0,47.0,1,3292.9897446621167,1.0,0.0,1.0
227.0,810.0,1620.0,0.0,0.0,1500.0,0.0,0.0,1.0,1.0,0.0,5.0,True,9.0,0.0,23614.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,228.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
14214.0,1626.0,17519.0,182.0,1.0,4000.0,0.0,1.0,0.0,0.0,0.0,2.0,True,9.0,1.0,39450.0,52.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,467.0,0.0,1.0,0.0,20.0,0,0.0,0.0,0.0,1.0
2020.0,392.0,2549.0,0.0,0.0,750.0,0.0,1.0,1.0,0.0,0.0,0.0,True,9.0,0.0,30448.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,257.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
238.0,4.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.0,0.0,33086.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,473.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
242.0,822.0,1644.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,3.0,True,9.0,0.0,28670.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,378.0,0.0,0.0,0.0,54.0,1,0.0,0.0,1.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,8.0,1.0,30050.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,273.0,0.0,1.0,2617.0,2.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,True,1.0,0.0,24544.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,0.0,0.0,29702.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,273.0,0.0,1.0,1682.0,3.0,1,0.0,0.0,0.0,0.0
701.0,158.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,0.0,0.0,28762.0,68.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,53.0,0,0.0,0.0,1.0,0.0
450.0,41.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,3.0,0.0,30170.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,397.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0
461.0,19.0,3422.0,1199.0,3.0,7000.0,0.0,0.0,1.0,1.0,0.0,5.0,True,0.0,1.0,26323.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,374.0,0.0,0.0,0.0,69.0,1,901.2406972359296,1.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,0.0,3.0,True,1.0,0.0,35277.0,56.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,410.0,0.0,0.0,0.0,34.0,1,0.0,0.0,0.0,0.0
2718.0,9.0,8332.0,1130.0,1.0,6500.0,1.0,1.0,1.0,1.0,0.0,7.0,False,10.0,1.0,39475.0,43.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,326.0,0.0,0.0,0.0,153.0,1,2151.056201028783,1.0,0.0,1.0
364.0,19.0,8590.0,1044.0,1.0,7000.0,0.0,0.0,1.0,0.0,0.0,7.0,True,10.0,1.0,28217.0,31.0,1.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,3.0,1.0,242.0,1.0,0.0,0.0,118.0,0,0.0,0.0,0.0,0.0
2050.0,352.0,5681.0,0.0,3.0,5000.0,0.0,0.0,1.0,1.0,0.0,9.0,False,2.0,1.0,34552.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,274.0,0.0,1.0,0.0,110.0,0,4520.671226818134,1.0,0.0,0.0
3356.0,1059.0,2555.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,6.0,False,7.0,0.0,29431.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,279.0,0.0,0.0,0.0,25.0,1,2855.034299450212,1.0,0.0,0.0
23313.0,0.0,33417.0,814.0,1.0,15000.0,0.0,0.0,1.0,1.0,0.0,12.0,True,6.0,1.0,31554.0,51.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,255.0,0.0,0.0,0.0,49.0,0,3649.4155076115935,1.0,0.0,1.0
290.0,845.5,1691.0,0.0,0.0,14000.0,0.0,0.0,0.0,1.0,0.0,4.0,True,3.0,0.0,32834.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,379.0,0.0,0.0,0.0,72.0,1,309.7546874122195,1.0,0.0,0.0
927.0,2781.0,5562.0,1481.0,1.0,9000.0,0.0,0.0,1.0,1.0,0.0,8.0,True,44.0,1.0,35466.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,273.0,0.0,0.0,0.0,19.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,9.0,0.0,28481.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,229.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
227.0,0.0,3746.0,0.0,1.0,10000.0,0.0,0.0,1.0,0.0,0.0,3.0,False,1.0,1.0,25186.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,53.0,0.0,0.0,0.0,31.0,0,0.0,0.0,0.0,0.0
3091.0,1133.0,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,2.0,0.0,32856.0,57.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,25.0,1,0.0,0.0,0.0,0.0
1259.0,1717.0,3434.0,0.0,0.0,15000.0,0.0,0.0,1.0,1.0,0.0,1.0,True,7.0,0.0,36228.0,42.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,339.0,0.0,0.0,0.0,156.0,1,5097.106192014352,1.0,0.0,0.0
20564.0,121.0,34303.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,4.0,0.0,26919.0,46.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,184.0,0.0,5.0,0.0,4.0,0,0.0,0.0,0.0,1.0
245.0,818.5,1637.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,6.0,True,8.0,0.0,26947.0,74.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,246.0,0.0,0.0,0.0,44.0,0,0.0,0.0,0.0,0.0
286.0,0.0,4939.0,357.0,1.0,4000.0,0.0,0.0,0.0,1.0,0.0,10.0,False,3.0,1.0,37499.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,263.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
248.0,3.0,1637.0,0.0,0.0,9000.0,0.0,0.0,1.0,0.0,0.0,3.0,True,0.0,1.0,28106.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,203.0,0.0,0.0,0.0,48.0,1,0.0,0.0,0.0,0.0
236.0,3.0,1650.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,False,13.0,0.0,15088.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,167.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
889.0,0.0,2137.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,5.0,True,1.0,0.0,39704.0,50.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,331.0,0.0,0.0,0.0,28.0,0,2960.3105348403164,1.0,0.0,0.0
484.0,12.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,3.0,0.0,48230.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
514.0,90.0,1729.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,0.0,8.0,True,6.0,0.0,26769.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,104.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
8134.0,2397.0,4827.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,False,9.0,0.0,32318.0,50.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,0.0,412.0,0.0,0.0,0.0,13.0,1,0.0,0.0,0.0,0.0
1439.0,61.0,2725.0,219.0,2.0,7500.0,0.0,0.0,1.0,1.0,0.0,4.0,True,1.0,1.0,29757.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,329.0,0.0,0.0,0.0,152.0,1,2798.3839962091656,1.0,0.0,0.0
2205.0,72.0,2948.0,0.0,0.0,4500.0,0.0,0.0,1.0,0.0,0.0,12.0,False,12.0,0.0,37039.0,60.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,325.0,0.0,0.0,0.0,57.0,0,0.0,0.0,1.0,0.0
227.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,True,10.0,0.0,31373.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,172.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,1.0,0.0,33499.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,337.0,0.0,0.0,0.0,35.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,0.0,0.0,40525.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0
5191.0,1056.0,3797.0,0.0,0.0,3500.0,0.0,1.0,0.0,0.0,0.0,6.0,False,8.0,0.0,31088.0,68.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,623.0,0.0,0.0,0.0,44.0,1,0.0,0.0,0.0,0.0
313.0,36.0,4934.0,1009.0,1.0,12000.0,0.0,0.0,0.0,0.0,0.0,5.0,False,7.0,1.0,29876.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,33.0,0.0,0.0,0.0,116.0,0,0.0,0.0,0.0,0.0
421.0,56.0,1737.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,11.0,True,9.0,0.0,28801.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,350.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
486.0,856.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.0,1.0,38728.0,42.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,366.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,2.0,0.0,30427.0,53.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,455.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,True,12.0,0.0,26462.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,66.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0
3817.0,1509.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,8.0,1.0,36363.0,45.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,339.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0
354.0,0.0,3472.0,844.0,2.0,3500.0,0.0,0.0,1.0,0.0,0.0,8.0,False,3.0,1.0,30435.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,113.0,0.0,0.0,0.0,37.0,1,0.0,0.0,0.0,0.0
965.0,251.0,1852.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,0.0,4.0,True,4.0,0.0,28117.0,42.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,571.0,0.0,0.0,0.0,9.0,0,0.0,0.0,0.0,0.0
1116.0,1297.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,3.0,1.0,34218.0,56.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,611.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
634.0,160.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.0,0.0,36474.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,219.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0
1356.0,1503.5,3007.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,8.0,0.0,32863.0,48.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,55.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
266.0,852.5,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,False,9.0,0.0,27534.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,179.0,0.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0
626.0,7.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,42405.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,416.0,0.0,0.0,0.0,20.0,1,1879.4977902710973,1.0,0.0,0.0
4797.0,1921.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,False,5.0,0.0,33605.0,57.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0
370.0,3883.0,7766.0,1687.0,3.0,4000.0,0.0,0.0,1.0,0.0,0.0,5.0,False,5.0,1.0,35515.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,137.0,0.0,1.0,0.0,24.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,4.0,0.0,32155.0,47.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,122.0,1.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
638.0,132.0,1787.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,7.0,True,5.0,0.0,37426.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,397.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
3349.0,377.0,3918.0,0.0,0.0,4500.0,0.0,1.0,0.0,0.0,0.0,7.0,True,0.0,0.0,32322.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,365.0,0.0,0.0,0.0,3.0,0,2725.784044898108,1.0,0.0,0.0
4902.0,0.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,4.0,0.0,30779.0,70.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,531.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0
1940.0,1902.0,1902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,7.0,0.0,47456.0,65.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,122.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0
609.0,38.0,5793.0,210.0,1.0,4500.0,0.0,0.0,1.0,0.0,1.0,4.0,True,6.0,1.0,34545.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,179.0,0.0,1.0,0.0,100.0,1,1251.3965053383422,1.0,0.0,0.0
